CREF ;CDETALLE ;IDFAMILIA ;CFORMATO ;LKIT ;LPESO ;NBENEFPVP ;NCOSTEDIV ;NCOSTEPROM ;NPCONIVA ;NPVP ;NSTOCKMAX ;NSTOCKMIN 
11.330CSKL.KITS;RODAMIENTO SENCILLA DE NYLON LARGA PARA LONA LATERAL (TRICARRIL);11;;0;0;0;2,48;0;4,956;4,2;0;0
11.CARRUCHA,4;RODAMIENTO DOBLE TECHO CORREDERO BA?ERA;11;;0;0;0;3,73;3,92;12,98;11;0;0
11.HOMBRERA ALUMIN;HOMBRERA ARQUILLAJE DE ALUMINIO COMPLETA CON 3 RUEDAS;11;;0;0;0;0;0;38,3972;32,54;0;0
11.MANET.ARQU.ROD.;MANETA DE ARQUILLADA CON RODAMIENTO;11;;0;0;0;6,24;0;13,57;11,5;0;0
11.PERTIGA.;BARRA O PERTIGA PARA DESPLAZAR TOLDO CORREDERO;11;;0;0;0;13;0;30,68;26;0;0
11.PLASTICO/P.ARQU;PLASTICO COMPLETO DE MUELLE PARA ARQUILLADA;11;;0;0;0;5,23;0;9,263;7,85;0;0
11.TUBOALUM-ARQUIL;TUBO DE ALUMINIO PARA ARQUILLO CORREDERO (UNIDAD);11;;0;0;0;11,56;11,56;23,482;19,9;0;0
11.VARIL.ARQUILL;VARILLA DE ARQUILLADA (UNIDAD);11;;0;0;0;7,02;0;15,34;13;0;0
11AR.MUELLE;TIJERA PARA ARQUILLADA DE MUELLES;11;;0;0;0;3,61;3,61;5,664;4,8;0;0
11AR0600;TIJERA DE PLASTICO PARA ARQUILLADA DE 600MM;11;;0;0;30;8,35;8,35;12,8148;10,86;0;0
11AR0800;TIJERA DE PLASTICO PARA ARQUILLADA DE 800MM;11;;0;0;30;8,56;8,56;13,1452;11,14;0;0
11ARQGAL13,5;ARQUILLADA CORREDERA GALVAN. 13,5 M.;11;;0;0;30;811,37;811,37;1244,6404;1054,78;0;0
11ARVERPABOT;ARQUILLO VERTICAL CON RUEDAS PARA BOTELLERO;11;;0;0;0;13,83;13,83;33,04;28;0;0
11C.R.GUIA;CARRO RECTO PARA GUIA GALVANIZADA DE 50 M.M.;11;;0;0;0;9,56;9,56;21,2754;18,03;0;0
11CA0001;RODAMIENTO DOBLE DE NYLON PARA LONA SEMI-REMOLQUE;11;;0;0;0;3,19;1,95;7,375;6,25;0;0
11CA0002;RODAMIENTO DE DOS RUEDAS DE FIBRA;11;;0;0;30;2,25;2,25;5,605;4,75;0;0
11CA0003;RODAMIENTO DOBLE PARA BOTELLERO;11;;0;0;0;2,1;2,1;7,54;6,5;0;0
11CI0001;CIERRE EMPOTRABLE CON LLAVE PARA BOTELLERO NORMAL|;11;;0;0;30;29,84;17,85;47,2;40;0;0
11CONART.TJPOL.NEG;CONJUNTO ARTICULACION DE TIJERA CON TORNILLO EN POLIETILENO NEGRO;11;;0;0;50;2,3;1,41;5,428;4,6;0;0
11CP0001;CARRO DE PILAR PARA TRICARRIL;11;;0;0;30;13,22;13,22;20,2842;17,19;0;0
11ES0001;ESCUADRAS DE SUJECCION TRICARRIL;11;;0;0;35;5,05;5,05;8,0476;6,82;0;0
11GO0001;GOMA SOLAPA PARA PERFIL;11;;0;0;30;2,52;2,52;3,9058;3,31;0;0
11GO0002;GOMA GRIS PARA LONA LATERAL TRICARRIL;11;;0;0;43;3,16;3,16;5,31;4,5;0;0
11GUIGAL.ARQ;GUIA GALVANIZADA 40 X 50 X 6.750 PARA ARQUILLADA;11;;0;0;40;21,79;21,79;43,0818;36,51;0;0
11PASV01;PERFIL ALUMINIO SUJETALONAS VERTICAL (METRO);11;;0;0;75;4,69;4,69;10,6436;9,02;0;0
11PE0003;GUIA TRICARRIL DE ALUMINIO;11;;0;0;35;34,26;34,26;54,575;46,25;0;0
11PE0100;PERFIL DE ALUMINIO DE 100;11;;0;0;0;0;0;0;0;0;0
11PE3535;GUIA CARRIL GALVANIZADA 35 X 35 PARA BOTELLERO;11;;0;0;30;10,82;10,82;19,8594;16,83;0;0
11PNEGARQ.POMM;PIEZA NEGRA PARA ARQUILLAJE TIPO POMMIER;11;;0;0;0;1,41;1,41;3,3276;2,82;0;0
11TM0001;TENSOR LONA LATERAL DE SINFIN CON CASQUILLO;11;;0;0;0;27,05;27,05;50,74;43;0;0
11TM0002;TENSOR DE LONA LATERAL CON PALANCA TELESCOPICA;11;;0;0;0;31,25;31,25;58,764;49,8;0;0
11US0001;""" U "" DE SUJECCION TRICARRIL";11;;0;0;35;5,05;5,05;8,0476;6,82;0;0
12UA0001;"""U"" CON ALA ABULTADA";12;;0;0;50;3,7;3,7;6,5608;5,56;0;0
12UA60;"""U"" DE ACERO 60";12;;0;0;20;0,43;0,43;0,6018;0,51;0;0
12UA120;"""U"" ACERO DE120";12;;0;0;20;0,69;0,69;0,9794;0,83;0;0
12US0001;"""U"" SENCILLA";12;;0;0;50;3,7;3,7;4,366;3,7;0;0
13CA0001;CAJETIN ABIERTO PARA TABLA DE BARANDA;13;;0;0;35;0,45;0,45;1,062;0,9;0;0
13CC0001;CAJETIN CERRADO PARA TABLA DE BARANDA;13;;0;0;30;0,72;0,72;1,1092;0,94;0;0
13T.ALU.INF.;TABLA DE ALUMINIO INFERIOR;13;;0;0;0;0;0;30,09;25,5;0;0
13TA0200;TABLA ALUMINIO DE ALA PARA REMONTA;13;;0;0;0;0;0;0;0;0;0
13TAB0001;TABLA PARA BARANDA DE 120 X 25 M.M.;13;;0;0;40;5,56;5,26;9,204;7,8;0;0
13TB0190;TABLA ALUMINIO DE BISAGRAS CON GOMA (METRO);13;;0;0;30;11,32;11,32;30,09;25,5;0;0
13TC0100;TABLA ALUMINIO CENTRAL DE 100MM (METRO);13;;0;0;0;9,02;9,02;17,877;15,15;0;0
13TC0200;TABLA ALUMINIO CENTRAL DE 200MM (METRO);13;;0;0;30;12,67;13,41;27,73;23,5;0;0
13TP0001;TAPE DE PLASTICO PARA TABLA DE ALUMINIO;13;;0;0;0;0,3;0,3;0,944;0,8;0;0
13TPLAST.K-20;TAPE DE PLASTICO PARA PILAR K-20;13;;0;0;0;3,11;3,11;4,9324;4,18;0;0
13TR0150;TABLA ALUMINIO DE REBAJE PARA PRECINTOS DE 150MM;13;;0;0;30;12;12;21,594;18,3;0;0
13TR0200;TABLA ALUMINIO DE REBAJE PARA PRECINTOS DE 200MM;13;;0;0;30;12,2;12,2;25,96;22;0;0
13TREM.ALUM120;TABLA DE REMONTA ALUMINIO DE 120 M.M. (METRO);13;;0;0;0;7,8;0;16,52;14;0;0
13TS0200;TABLA SEPARACION DE CARGA SIN MORDAZA DE 2.500;13;;0;0;0;12,9;12,9;31,919;27,05;0;0
13TT0100;TABLA ALUMINIO TERMINACION DE 100MM;13;;0;0;30;9,02;9,02;14,8916;12,62;0;0
13TT0200;TABLA ALUMINIO TERMINACION DE 200MM;13;;0;0;0;11,57;13;27,73;23,5;0;0
13TT0215;TABLA ALUMINIO TERMINACION DE 215MM;13;;0;0;30;10,24;10,24;30,09;25,5;0;0
14.TOPEGOMAPARAGOL;TOPE GOMA TRIANGULAR PARAGOLPES DE 800 M.M. DE ALTURA;14;;0;0;0;55;30,8;112,1;95;0;0
14.TOPEGOMATRASERO;TOPE DE GOMA TRASERO DE 2600 X 120 X 120;14;;0;0;0;0;0;158,12;134;0;0
14.TOPEGOMATRIANGU;TOPE GOMA TRIANGULAR PARAGOLPES DE 120 M.M. ALTURA;14;;0;0;0;54,69;54,69;145,14;123;0;0
14GP000A;TOPE APOYO BASCULANTE DE 30MMGRANDE;14;;0;0;30;7,21;7,21;8,5078;7,21;0;0
14GP000B;TOPE DE GOMA PLANO CON CHAPA PEQUE?A;14;;0;0;30;4,81;4,81;5,6758;4,81;0;0
14GP0003;TOPE DE GOMA TIPO FRANCES 245MM LARGO;14;;0;0;0;0;0;17,7;15;100;10
14GP0005;TOPE DE GOMA TIPO FRANCES 358MM LARGO;14;;0;0;30;0;0;25,37;21,5;0;0
14GP0006;TOPE DE GOMA TIPO FRANCES 195MM LARGO;14;;0;0;30;5,64;5,64;14,16;12;50;10
14TC00R.4;TOPE DE GOMA REDONDO GIRATORIO CON SOPORTE METALICO;14;;0;0;0;0;0;55,106;46,7;0;0
14TC00R1;TOPE DE GOMA TRASERO DE RODILLO14;14;;0;0;30;5,41;5,41;7,6582;6,49;50;10
14TC00R2;TOPE DE GOMA REDONDO GIRATORIO CON SOPORTE METALICO;14;;0;0;0;27,2;27,2;42,126;35,7;0;0
14TG0001;TOPE DE GOMA PARA PUERTA;14;;0;0;35;3,18;3,18;5,074;4,3;0;0
14TOPEGOMATRIANGUL;TOPE GOMA TRIANGULAR PARAGOLPES DE 90 M.M. ALTURA;14;;0;0;0;0;0;118;100;0;0
15. GOMA AJUSTE BL;GOMA PERFIL FURGON COLOR BLANCO (PARA AJUSTE PUERTAS);15;;0;0;0;6,66;6,66;12,744;10,8;0;0
15.GOMA AJUSTE;GOMA PERFIL FURGON COLOR NEGRO ( PARA AJUSTE PUERTAS);15;;0;0;0;5,49;5,49;11,21;9,5;0;0
15.GOMA TRIANGULAR;GOMA TRIANGULAR BARRA 2.500 M.M. DE 80;15;;0;0;0;33,54;33,54;53,1;45;0;0
15.J.VIERTEAG.;JUNQUILLO VIERTEAGUAS (BARRA DE 6 M.);15;;0;0;0;0;0;32,568;27,6;0;0
15G01002;GOMA GRIS PERFIL PVC DE 85 M.M. (BARRA DE 5 METROS);15;;0;0;0;0;0;103,014;87,3;0;0
15GART40;GOMAS ARQUILLO TIPO TIR (TUBO DE 40);15;;0;0;0;0,45;0,45;1,77;1,5;0;0
15GO0001;GOMA DURA PROTECTOR PARA BANDA LA BARRA VIENE A 3,20 M.;15;;0;0;0;13,18;11,12;21,7828;18,46;0;0
15GO0002;GOMA PARA BORDE DE PUERTA;15;;0;0;0;0;0;0;0;0;0
15GO0004;GOMA PARA PERFIL PROTECTOR INTERIOR DE FURGON;15;;0;0;50;2,21;2,21;3,9176;3,32;0;0
15GO0010;GOMA PERFIL PVC 30 M.M. BARRA 5 M.;15;;0;0;40;18,93;18,93;63,484;53,8;0;0
15GO0011;GOMA PERFIL PVC 25 M.M. BARRA 5 M.;15;;0;0;40;13,25;13,25;66,08;56;0;0
15GO0012;GOMA PERFIL PVC 20 M.M. BARRA 5 M.;15;;0;0;40;16,23;16,23;55,46;47;0;0
15GO10001;GOMA GRIS CON BORDE NEGRO PERFIL PVC 65 M.M.Y 70 M.M.;15;;0;0;30;55;8,11;97,35;82,5;0;0
15GOAL40;GOMA DE 51.M.M. CON ALHAMBRE (METRO);15;;0;0;30;15,12;15,12;23,187;19,65;0;0
15GOMA.FURGON70;GOMA BLANCA BORDE PUERTA ISOT.70 (PRECIO BARRA 4 M.);15;;0;0;35;24,5;24,5;39,0226;33,07;0;0
15GOMA.PERFIL;GOMA PARA PERFIL DE ALUMINIO EMBELLECEDOR LATERAL(`PRECIO METRO);15;;0;0;50;0;2,73;4,8262;4,09;0;0
15PERFIL.PVC.;PERFIL EMBELLECEDOR PVC. DE 5.000 X 40 M.M.(BARRA);15;;0;0;25;16,19;0;23,8714;20,23;0;0
16DI0001;DISCO CORTE PARA RADIAL;16;;0;0;30;1,77;1,77;2,7258;2,31;0;0
16DI0002;DISCO REPASAR PARA RADIAL;16;;0;0;30;1,77;1,77;2,124;1,8;0;0
17.FALDETA EXTRALA;FALDETA EXTRALARGA DE 550 M.M. ANCHO X 760 M.M.;17;;0;0;0;12,8;12,8;23,246;19,7;0;0
17.FALDETAEXTRAL;FALDETA EXTRALARGA DE 450 M.M. ANCHO X 750 M.M.;17;;0;0;0;11,93;11,93;21,6648;18,36;0;0
17.KIT PLACAS;PLACAS VEHICULO LARGO (ES UN KIT CON DOS PLACAS);17;;0;0;0;14,44;14,44;29,5;25;0;0
17FA0000;FALDETA PARA COLGAR LOS PILOTOS;17;;0;0;0;0;0;0;0;0;0
17FA0025;FALDETA DE 95*35;17;;0;0;0;3,01;3,01;10,856;9,2;0;0
17FA0040;FALDETA DE 55*41;17;;0;0;0;3,91;3,91;14,75;12,5;0;0
17FA0045;FALDETA DE 117 * 32;17;;0;0;0;3,91;3,91;10,502;8,9;0;0
17FA0054;FALDETA DE 54 * 45.5;17;;0;0;30;5;5;10,62;9;0;0
17FA0055;FALDETA DE 44.5*33.5;17;;0;0;30;5,39;5,39;8,732;7,4;150;6
17FA0056;FALDETA DE 56 * 42;17;;0;0;30;5;5;15,34;13;0;0
17FA0060;FALDETA DE 62 * 42;17;;0;0;0;6,29;6,29;16,52;14;150;10
17FA0090;FALDON COMPLETO DE 2.000 M.M.;17;;0;0;30;3900;23,44;35,459;30,05;0;0
17FA0118;FALDETA DE 118*32;;;0;0;30;5;5;10,502;8,9;0;0
17FA0118*41;FALDETA 118 * 41;17;;0;0;30;6;6;11,21;9,5;0;0
17FA0120;FALDON COMPLETO DE 2.400 M.M.;17;;0;0;30;12;25,07;59;50;0;0
17FALD.EXTRALARGA;FALDETA EXTRALARGA DE 600 M.M. ANCHO X 700 M.M.;17;;0;0;0;15,93;15,93;28,91;24,5;0;0
17FALD.EXTRALG.950;FALDETA EXTRALARGA DE 600 M.M. ANCHO X 950 LARGO;17;;0;0;0;0;0;30,68;26;0;0
17FALDETA EXTRALAR;FALDETA EXTRALARGA DE 500 M.M. ANCHO X 850 M.M.;17;;0;0;0;13,65;13,65;24,78;21;0;0
18.BANDALAT.ALUM;FALDON LATERAL ANTI-SPRAY CON JUNQUILLO ALUMINIO(BARRA LATERAL ANTI-SPRAY;18;;0;0;0;31,2;31,2;59;50;0;0
18.BR.CNC.REG.SOPO;BRIDA CINCADA REGULABLE PARA SOPORTE;18;;0;0;0;2,85;2,65;7,316;6,2;0;0
18.GUARD.880 X 280;GUARDABARROS DE PLASTICO BASE PLANA DE 880 X 280;18;;0;0;0;14,1;14,1;34,22;29;0;0
18.GUARD.880 X 450;GUARDABARROS DE PLASTICO DE 880 X 450;18;;0;0;0;12,25;12,25;29,5;25;0;0
18.GUARD.1000X500;GUARDABARROS DE PLASTICO DE 1000 X 500;18;;0;0;0;16,48;16,48;38,94;33;0;0
18.GUARD.1080 X550;GUARDABARROS DE PLASTICO BASE PLANA 1080 X 550 NEGRO;18;;0;0;0;18;18;63,72;54;0;0
18.GUARD.1340X650;GUARDABARROS PLASTICO DE 1.340 X 650;18;;0;0;0;24,75;0;56,64;48;0;0
18.GUARD.PLAST.;GUARDABARROS DE PLASTICO DE 1150 X 600;18;;0;0;0;22,9;22,9;54,044;45,8;0;0
18.GUARD.REDONDO;GUARDABARROS PLASTICO REDONDO DE 1280 X 815 X 270;18;;0;0;0;23,5;23,5;47,2;40;0;0
18.GUARDA.1000X510;GUARDABARROS DE PLASTICO DE BASE PLANA DE 1000 X 510;18;;0;0;0;24,65;24,65;59;50;0;0
18.GUARDAB.PLANO;GUARDABARROS DE PLASTICO BASE PLANA DE 1340 X 650 M.M.;18;;0;0;0;0;0;54,28;46;0;0
18.TUB.SOP.GUARDAB;TUBO SOPORTE GUARDABARROS DE 870 M.M. DE LARGO;18;;0;0;0;8,95;8,95;17,7;15;0;0
18ALDUNLOP;ALETA DUNLOP;18;;0;0;0;25,31;25,31;42,6688;36,16;0;0
18AT0450;ALETA TERMOPLASTICA 450 X 860;18;;0;0;40;14,42;14,42;23,8242;20,19;0;0
18AT0550;ALETA TERMOPLASTICA 550 X 950;18;;0;0;40;19,38;19,38;32,0252;27,14;0;0
18AT1300;ALETA TERMOPLASTICA 1300 X 440;18;;0;0;0;17,66;17,66;38,114;32,3;0;0
18AT1450;ALETA TERMOPLASTICA 450 X 930;18;;0;0;40;16,23;16,23;29,7832;25,24;0;0
18ATGPLAS;ALETA GUARDABARROS VEHICULO 3.500 KG.;18;;0;0;0;0;0;14,16;12;0;0
18BRSOP.ALETA;BRIDA SOPORTE;18;;0;0;0;8,02;8,02;13,5464;11,48;0;0
18GUARD.910 X 450;GUARDABARROS DE PLASTICO NEGRO BASE PLANA DE 910 X 450;18;;0;0;0;15,46;15,46;43,66;37;0;0
18GUARD.PLAS;GUARDABARROS DE PLASTICO DE 1400 X 450;18;;0;0;0;0;0;54,28;46;0;0
18SOP.GUARD.PLAST.;SOPORTE PARA GUARDABARROS DE PLASTICO;18;;0;0;0;4;0;9,44;8;0;0
020CILINDUMP;CILINDRO HIDRAULICO PARA PUERTA DE DUMPER;20;;0;0;0;132,19;132,19;171,1;145;0;0
20CO0070;CORREDERA DE 70 M.M. PARA PILAR DE 80 M.M.;20;;0;0;0;9,02;9,02;17,7354;15,03;0;0
20CO0100;CORREDERA DE 90 M.M. PARA PILAR DE 100 M.M.;20;;0;0;0;7,21;7,21;19,5054;16,53;0;0
20CO0110;CORREDERA DE 110 M.M. PARA PILAR DE 120 M.M.;20;;0;0;0;7,81;7,81;21,2754;18,03;0;0
20PE0001;PALANCA PARA ELEVACION DE CORREDERAS;20;;0;0;40;6,01;6,01;11,3516;9,62;0;0
21ES0001;ESCALERA PARA TRASERA DE FURGON O CABINA;21;;0;0;0;0;0;0;0;0;0
21ES0080;ESCALERA CINCADA DE 80CM (TRES PELDA?OS);21;;0;0;40;45,2;29,09;74,6704;63,28;0;0
21ES0100;ESCALERA CINCADA DE 100CM ( 4 PELDA?OS);21;;0;0;40;48,95;31,4;80,8654;68,53;0;0
21ET0001;ESTRIBO O PELDA?O;21;;0;0;0;8,5;0;18,88;16;0;0
22.CINTA REFLECT.D;CINTA REFLECTANTE DISCONTINUA (CUALQUIER COLOR) PRECIO METRO;22;;0;0;0;1,56;1,56;4,13;3,5;0;0
22.CINTA REFLECTAN;CINTA REFLECTANTE CONTINUA (CUALQUIER COLOR) PRECIO METRO;22;;0;0;0;1,56;1,56;3,54;3;0;0
22CA0002;CINTA AMARRE ENTRE PILARES;22;;0;0;30;6,01;6,01;22,6914;19,23;0;0
22CA0003;CINTA AMARRE FURGON DE 3 M.;22;;0;0;0;9,92;9,92;24,8272;21,04;0;0
22CA0004;CINTA AMARRE FURGON DE 5 M. AZULES;22;;0;0;0;6,31;6,31;28,3672;24,04;0;0
22MT0001;MORDAZA PARA TABLA DE SEPARACION DE CARGA;22;;0;0;40;23,44;23,44;42,5508;36,06;0;0
23RA0003;RAIL AGUJEROS GRANDES;23;;0;0;0;0;0;0;0;0;0
23RU0001;RAIL UNIVERSAL DE ACERO GALVANIZADO;23;;0;0;30;6,61;6,61;10,6436;9,02;0;0
24CG.CG-3;CIERRE GANADERO ANILLA CG-3;24;;0;0;0;2,16;0;5,7466;4,87;0;0
24CG0CG1;CIERRE GANADERO DE AGUJERO DE 10MM;24;;0;0;50;1,89;1,89;3,3394;2,83;0;0
24CG0CG2;CIERRE GANADERO ABIERTO AGUJERO DE 15MM;24;;0;0;50;2,33;2,33;4,0474;3,43;0;0
24CG0001;CIERRE GANADERO ZINCADO CON MUELLE EXTERIOR;24;;0;0;0;1,26;1,26;7,198;6,1;0;0
26.KITANTICICLISTA;KIT ANTI-CICLISTA CON MONTAJE Y CERTIFICADO;26;;0;0;0;0;0;531;450;0;0
26.PERFILALUM,KINE;PERFIL DE ALUMINIO PARA PILAR KINEGRIP;26;;0;0;0;0;0;12,862;10,9;0;0
26.PERFILANTIEMP.;PERFIL ANTIEMPOTRAM.HORIZONTAL( ANTI-CICLISTA PRECIO POR METRO;26;;0;0;0;6,74;6,92;16,52;14;0;0
26PEESP.ADH;PERFIL ESPONJOSO ADHESIVO 20 X 10 (METRO);26;;0;0;30;1,18;1,18;1,8172;1,54;0;0
26PER.ESP.40;PERFIL ESPONJOSO ADHESIVO 40 X 10;26;;0;0;50;1,92;1,92;3,3984;2,88;0;0
26PL0001;PLETINA DE ALUMINIO PARA FALDETAS;26;;0;0;0;1,08;1,08;0;0;0;0
26PLET.ALUM.25X3;PLETINA ALUMINIO 6000 X 25 X 3 M.M.(0,3KG.M.LINEAL) PRECIO KG.;26;;0;0;50;3,83;3,83;6,785;5,75;0;0
26PR0001;PERFIL DE ALUMINIO PASO RUEDA PARA GUARDABARROSPEQUE?O;26;;0;0;0;1,35;1,35;5,31;4,5;0;0
26PR0002;PERFIL DE ALUMINIO PASO RUEDA PARA GUARDABARROS GRANDE;26;;0;0;0;1,5;1,5;6,844;5,8;0;0
26RE0001;REDONDO DE ALUMINIO;26;;0;0;0;0;0;0;0;0;0
26TE0001;TERMINAL PARA YUGO;26;;0;0;0;1,59;1,59;7,67;6,5;0;0
26TL0001;PERFIL ALUMINIO PARA TENSADO DE LONA LATERAL 1M;26;;0;0;30;10,4;10,4;21,24;18;0;0
26TL0002;PERFIL ALUMINIO GANCHO TRASERO Y DELANTERO PARA LONA.;26;;0;0;0;0;0;55,68;48;0;0
26YU0050;YUGO DE 50MM PARA GOMA;26;;0;0;0;2,31;2,31;41,3;35;0;0
27ASA ACERO INOX.;ASA EN ACERO INOXIDABLE PARA FURGON;27;;0;0;0;0;0;10,6436;9,02;0;0
27SP0001;"RETENEDOR TIPO ""T""";27;;0;0;0;3,01;3,01;8,85;7,5;0;0
27SP0002;RETENEDOR PEQUE?O;27;;0;0;40;0;0;12,7676;10,82;0;0
27SP0004;RETENEDOR GRANDE;27;;0;0;40;9,02;6,43;14,8916;12,62;0;0
27SP0005;RETENEDOR GRANDE CON ENGRASADOR;27;;0;0;40;9,02;9,02;21,712;18,4;50;10
27SP0006;SUJETAPUERTAS PARA FURGON EXTREMO REDONDO;27;;0;0;30;4,6;4,6;7,0918;6,01;100;20
28ELECT001;ELECTRODOS;28;;0;0;30;2;0;3,068;2,6;0;0
28MOPSOL;MORDAZA POLIGRIP SOLDADOR;28;;0;0;0;19,56;19,56;23,0808;19,56;0;0
28MS0001;HILO PARA SOLDAR 1MM;28;;0;0;30;12,62;12,62;1,2862;1,09;0;0
28MS0002;HILO DE SOLDAR ALUMINIO;28;;0;0;0;0;0;0;0;0;0
28MS0003;HILO SOLDAR ACERO;28;;0;0;0;0;0;0;0;0;0
28MS0004;REGULADORES DE GAS PARA MAQUINAS DE SOLDAR;28;;0;0;0;0;0;0;0;0;0
28MS0005;HILO PARA SOLDAR 8MM;28;;0;0;30;2,58;0;3,953;3,35;0;0
28MS0006;MAZAS PARA ELECTRICA;28;;0;0;0;0;0;0;0;0;0
28MS0008;SPRAY ANTISPRATER PARA MAQUINAS SOLDAR;28;;0;0;30;3,4;3,4;5,2156;4,42;0;0
29CA00T6;CIERRE ALEMAN CINCADO PEQUE?O;29;;0;0;30;5,26;5,26;8,0594;6,83;0;0
29CM00T8;CIERRE MUELLE GRANDE T-8;29;;0;0;30;13,05;13,05;20,0246;16,97;0;0
29CM00T9;CIERRE MUELLE PEQUE?O T-9;29;;0;0;30;9,47;9,47;14,514;12,3;0;0
29CP0CP1;CIERRE PICO GRANDE;29;;0;0;50;4,43;4,43;7,8352;6,64;0;0
29MA1PCI;"MANILLA 1"" CINCADA T-4";29;;0;0;40;2,57;2,57;4,248;3,6;0;0
29MA34CI;MANILLA 3/4 CINCADA T-2;29;;0;0;40;1,73;1,73;2,8556;2,42;0;0
29MA58CI;MANILLA 5/8 CINCADA T-1;29;;0;0;40;1,3;1,3;2,1476;1,82;0;0
